X,State,date,cases,Gather,lock_down,school_close,business_close,restaurant_close,quarantine,curfew,emergdec,travel,Mask,Social_Distancing,SD_relative,M_relative,LD_relative
8569,Alaska,2/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600,Alaska,2/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8631,Alaska,2/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8662,Alaska,3/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8693,Alaska,3/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8724,Alaska,3/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8755,Alaska,3/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8786,Alaska,3/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8817,Alaska,3/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8848,Alaska,3/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8879,Alaska,3/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8910,Alaska,3/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8941,Alaska,3/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8972,Alaska,3/11/20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9003,Alaska,3/12/20,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
9034,Alaska,3/13/20,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0
9065,Alaska,3/14/20,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0
9096,Alaska,3/15/20,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0
9127,Alaska,3/16/20,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0
9158,Alaska,3/17/20,0,0,0,0,1,0,0,0,1,0,0,1,6,0,0
9189,Alaska,3/18/20,0,0,0,0,1,1,0,0,1,0,0,1,7,0,0
9220,Alaska,3/19/20,0,0,0,0,1,1,0,0,1,0,0,1,8,0,0
9251,Alaska,3/20/20,0,0,0,0,1,1,0,0,1,0,0,1,9,0,0
9282,Alaska,3/21/20,0,0,0,0,1,1,0,0,1,0,0,1,10,0,0
9313,Alaska,3/22/20,0,0,0,0,1,1,0,0,1,0,0,1,11,0,0
9344,Alaska,3/23/20,0,0,0,0,1,1,0,0,1,0,0,1,12,0,0
9375,Alaska,3/24/20,0,7,0,0,1,1,0,0,1,0,0,1,13,0,0
9406,Alaska,3/25/20,10,7,0,0,1,1,1,0,1,0,0,1,14,0,0
9437,Alaska,3/26/20,0,7,0,0,1,1,1,0,1,0,0,1,15,0,0
9468,Alaska,3/27/20,0,7,0,0,1,1,1,0,1,0,0,1,16,0,0
9499,Alaska,3/28/20,0,7,1,0,1,1,1,0,1,0,0,1,17,0,0
9530,Alaska,3/29/20,0,7,1,0,1,1,1,0,1,0,0,1,18,0,1
9561,Alaska,3/30/20,0,7,1,0,1,1,1,0,1,0,0,1,19,0,2
9592,Alaska,3/31/20,0,7,1,0,1,1,1,0,1,0,0,1,20,0,3
9623,Alaska,4/1/20,0,7,1,0,1,1,1,0,1,0,0,1,21,0,4
9654,Alaska,4/2/20,0,7,1,0,1,1,1,0,1,0,0,1,22,0,5
9685,Alaska,4/3/20,0,7,1,0,1,1,1,0,1,0,0,1,23,0,6
9716,Alaska,4/4/20,0,7,1,0,1,1,1,0,1,0,1,1,24,0,7
9747,Alaska,4/5/20,0,7,1,0,1,1,1,0,1,0,1,1,25,1,8
9778,Alaska,4/6/20,0,7,1,0,1,1,1,0,1,0,1,1,26,2,9
9809,Alaska,4/7/20,0,7,1,0,1,1,1,0,1,0,1,1,27,3,10
9840,Alaska,4/8/20,0,7,1,0,1,1,1,0,1,0,1,1,28,4,11
9871,Alaska,4/9/20,0,7,1,0,1,1,1,0,1,0,1,1,29,5,12
9902,Alaska,4/10/20,0,7,1,0,1,1,1,0,1,0,1,1,30,6,13
9933,Alaska,4/11/20,0,7,1,0,1,1,1,0,1,0,1,1,31,7,14
9964,Alaska,4/12/20,0,7,1,0,1,1,1,0,1,0,1,1,32,8,15
9995,Alaska,4/13/20,0,7,1,0,1,1,1,0,1,0,1,1,33,9,16
10026,Alaska,4/14/20,0,7,1,0,1,1,1,0,1,0,1,1,34,10,17
10057,Alaska,4/15/20,0,7,1,0,1,1,1,0,1,0,1,1,35,11,18
10088,Alaska,4/16/20,0,7,1,0,1,1,1,0,1,0,1,1,36,12,19
10119,Alaska,4/17/20,0,7,1,0,1,1,1,0,1,0,1,1,37,13,20
10150,Alaska,4/18/20,0,7,1,0,1,1,1,0,1,0,1,1,38,14,21
10181,Alaska,4/19/20,0,7,1,0,1,1,1,0,1,0,1,1,39,15,22
10212,Alaska,4/20/20,0,7,1,0,1,1,1,0,1,0,1,1,40,16,23
10243,Alaska,4/21/20,0,7,1,0,1,1,1,0,1,0,1,1,41,17,24
10274,Alaska,4/22/20,0,7,1,0,1,1,1,0,1,0,1,1,42,18,25
10305,Alaska,4/23/20,0,7,1,0,1,1,1,0,1,0,1,1,43,19,26
10336,Alaska,4/24/20,0,7,1,0,1,1,1,0,1,0,1,1,44,20,27
10367,Alaska,4/25/20,0,7,1,0,1,1,1,0,1,0,1,1,45,21,28
10398,Alaska,4/26/20,0,7,1,0,1,1,1,0,1,0,1,1,46,22,29
10429,Alaska,4/27/20,0,7,1,0,1,1,1,0,1,0,1,1,47,23,30
10460,Alaska,4/28/20,0,7,1,0,1,1,1,0,1,0,1,1,48,24,31
10491,Alaska,4/29/20,0,7,1,0,1,1,1,0,1,0,1,1,49,25,32
10522,Alaska,4/30/20,0,7,1,0,1,1,1,0,1,0,1,1,50,26,33
10553,Alaska,5/1/20,0,7,1,0,1,1,1,0,1,0,1,1,51,27,34
10584,Alaska,5/2/20,0,7,1,0,1,1,1,0,1,0,1,1,52,28,35
10615,Alaska,5/3/20,0,7,1,0,1,1,1,0,1,0,1,1,53,29,36
10646,Alaska,5/4/20,0,7,1,0,1,1,1,0,1,0,1,1,54,30,37
10677,Alaska,5/5/20,0,7,1,0,1,1,1,0,1,0,1,1,55,31,38
10708,Alaska,5/6/20,0,7,1,0,1,1,1,0,1,0,1,1,56,32,39
10739,Alaska,5/7/20,0,7,1,0,1,1,1,0,1,0,1,1,57,33,40
10770,Alaska,5/8/20,0,7,1,0,1,1,1,0,1,0,1,1,58,34,41
10801,Arizona,1/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10818,Arizona,1/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10835,Arizona,1/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10852,Arizona,1/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10869,Arizona,1/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10886,Arizona,1/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10903,Arizona,1/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10920,Arizona,1/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10937,Arizona,1/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10954,Arizona,1/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10971,Arizona,2/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10988,Arizona,2/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11005,Arizona,2/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11022,Arizona,2/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11039,Arizona,2/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11056,Arizona,2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11073,Arizona,2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11090,Arizona,2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107,Arizona,2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11124,Arizona,2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11141,Arizona,2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11158,Arizona,2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11175,Arizona,2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11192,Arizona,2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11209,Arizona,2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11226,Arizona,2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11243,Arizona,2/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11260,Arizona,2/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11277,Arizona,2/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11294,Arizona,2/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11311,Arizona,2/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11328,Arizona,2/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11345,Arizona,2/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11362,Arizona,2/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11379,Arizona,2/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11396,Arizona,2/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11413,Arizona,2/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11430,Arizona,2/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11447,Arizona,2/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11464,Arizona,3/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11481,Arizona,3/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11498,Arizona,3/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11515,Arizona,3/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11532,Arizona,3/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11549,Arizona,3/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566,Arizona,3/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11583,Arizona,3/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11600,Arizona,3/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11617,Arizona,3/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11634,Arizona,3/11/20,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11651,Arizona,3/12/20,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
11668,Arizona,3/13/20,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0
11685,Arizona,3/14/20,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0
11702,Arizona,3/15/20,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0
11719,Arizona,3/16/20,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0
11736,Arizona,3/17/20,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0
11753,Arizona,3/18/20,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0
11770,Arizona,3/19/20,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0
11787,Arizona,3/20/20,8,0,0,0,1,0,0,0,1,0,0,1,9,0,0
11804,Arizona,3/21/20,3,0,0,0,1,0,0,0,1,0,0,1,10,0,0
11821,Arizona,3/22/20,3,0,0,0,1,0,0,0,1,0,0,1,11,0,0
11838,Arizona,3/23/20,4,0,0,0,1,0,0,0,1,0,0,1,12,0,0
11855,Arizona,3/24/20,4,0,0,0,1,0,0,0,1,0,0,1,13,0,0
11872,Arizona,3/25/20,7,0,0,0,1,0,0,0,1,0,0,1,14,0,0
11889,Arizona,3/26/20,9,0,0,0,1,0,0,0,1,0,0,1,15,0,0
11906,Arizona,3/27/20,11,0,0,0,1,0,0,0,1,0,0,1,16,0,0
11923,Arizona,3/28/20,13,0,0,0,1,0,0,0,1,0,0,1,17,0,0
11940,Arizona,3/29/20,13,0,0,0,1,0,0,0,1,0,0,1,18,0,0
11957,Arizona,3/30/20,17,0,0,0,1,0,0,0,1,0,0,1,19,0,0
11974,Arizona,3/31/20,1,0,1,0,1,0,0,0,1,0,0,1,20,0,0
11991,Arizona,4/1/20,17,0,1,0,1,0,0,0,1,0,0,1,21,0,1
12008,Arizona,4/2/20,17,0,1,0,1,0,0,0,1,0,0,1,22,0,2
12025,Arizona,4/3/20,17,0,1,0,1,0,0,0,1,0,0,1,23,0,3
12042,Arizona,4/4/20,20,0,1,0,1,0,0,0,1,0,1,1,24,0,4
12059,Arizona,4/5/20,23,0,1,0,1,0,0,0,1,0,1,1,25,1,5
12076,Arizona,4/6/20,25,0,1,0,1,0,0,0,1,0,1,1,26,2,6
12093,Arizona,4/7/20,28,0,1,0,1,0,0,0,1,0,1,1,27,3,7
12110,Arizona,4/8/20,34,0,1,0,1,0,0,0,1,0,1,1,28,4,8
12127,Arizona,4/9/20,52,0,1,0,1,0,1,0,1,0,1,1,29,5,9
12144,Arizona,4/10/20,55,0,1,0,1,0,1,0,1,0,1,1,30,6,10
12161,Arizona,4/11/20,66,0,1,0,1,0,1,0,1,0,1,1,31,7,11
12178,Arizona,4/12/20,72,0,1,0,1,0,1,0,1,0,1,1,32,8,12
12195,Arizona,4/13/20,89,0,1,0,1,0,1,0,1,0,1,1,33,9,13
12212,Arizona,4/14/20,97,0,1,0,1,0,1,0,1,0,1,1,34,10,14
12229,Arizona,4/15/20,110,0,1,0,1,0,1,0,1,0,1,1,35,11,15
12246,Arizona,4/16/20,118,0,1,0,1,0,1,0,1,0,1,1,36,12,16
12263,Arizona,4/17/20,141,0,1,0,1,0,1,0,1,0,1,1,37,13,17
12280,Arizona,4/18/20,169,0,1,0,1,0,1,0,1,0,1,1,38,14,18
12297,Arizona,4/19/20,178,0,1,0,1,0,1,0,1,0,1,1,39,15,19
12314,Arizona,4/20/20,202,0,1,0,1,0,1,0,1,0,1,1,40,16,20
12331,Arizona,4/21/20,226,0,1,0,1,0,1,0,1,0,1,1,41,17,21
12348,Arizona,4/22/20,235,0,1,0,1,0,1,0,1,0,1,1,42,18,22
12365,Arizona,4/23/20,268,0,1,0,1,0,1,0,1,0,1,1,43,19,23
12382,Arizona,4/24/20,296,0,1,0,1,0,1,0,1,0,1,1,44,20,24
12399,Arizona,4/25/20,314,0,1,0,1,0,1,0,1,0,1,1,45,21,25
12416,Arizona,4/26/20,336,0,1,0,1,0,1,0,1,0,1,1,46,22,26
12433,Arizona,4/27/20,362,0,1,0,1,0,1,0,1,0,1,1,47,23,27
12450,Arizona,4/28/20,380,0,1,0,1,0,1,0,1,0,1,1,48,24,28
12467,Arizona,4/29/20,0,0,1,0,1,0,1,0,1,0,1,1,49,25,29
12484,Arizona,4/30/20,449,0,1,0,1,0,1,0,1,0,1,1,50,26,30
12501,Arizona,5/1/20,478,0,1,0,1,0,1,0,1,0,1,1,51,27,31
12518,Arizona,5/2/20,0,0,1,0,1,0,1,0,1,0,1,1,52,28,32
12535,Arizona,5/3/20,526,0,1,0,1,0,1,0,1,0,1,1,53,29,33
12552,Arizona,5/4/20,549,0,1,0,1,0,1,0,1,0,1,1,54,30,34
12569,Arizona,5/5/20,0,0,1,0,1,0,1,0,1,0,1,1,55,31,35
12586,Arizona,5/6/20,612,0,1,0,1,0,1,0,1,0,1,1,56,32,36
12603,Arizona,5/7/20,0,0,1,0,1,0,1,0,1,0,1,1,57,33,37
12620,Arizona,5/8/20,659,0,1,0,1,0,1,0,1,0,1,1,58,34,38
12637,Arkansas,1/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12714,Arkansas,1/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12791,Arkansas,1/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12868,Arkansas,1/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12945,Arkansas,1/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13022,Arkansas,1/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13099,Arkansas,1/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13176,Arkansas,1/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13253,Arkansas,1/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13330,Arkansas,1/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13407,Arkansas,2/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13484,Arkansas,2/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13561,Arkansas,2/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13638,Arkansas,2/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13715,Arkansas,2/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13792,Arkansas,2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13869,Arkansas,2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13946,Arkansas,2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,Arkansas,2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14100,Arkansas,2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14177,Arkansas,2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14254,Arkansas,2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14331,Arkansas,2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14408,Arkansas,2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14485,Arkansas,2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14562,Arkansas,2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14639,Arkansas,2/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14716,Arkansas,2/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14793,Arkansas,2/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14870,Arkansas,2/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14947,Arkansas,2/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15024,Arkansas,2/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15101,Arkansas,2/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15178,Arkansas,2/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15255,Arkansas,2/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15332,Arkansas,2/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409,Arkansas,2/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15486,Arkansas,2/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15563,Arkansas,2/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15640,Arkansas,3/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15717,Arkansas,3/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15794,Arkansas,3/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15871,Arkansas,3/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15948,Arkansas,3/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16025,Arkansas,3/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16102,Arkansas,3/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16179,Arkansas,3/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16256,Arkansas,3/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16333,Arkansas,3/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16410,Arkansas,3/11/20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16487,Arkansas,3/12/20,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
16564,Arkansas,3/13/20,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0
16641,Arkansas,3/14/20,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0
16718,Arkansas,3/15/20,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0
16795,Arkansas,3/16/20,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0
16872,Arkansas,3/17/20,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0
16949,Arkansas,3/18/20,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0
17026,Arkansas,3/19/20,0,0,0,0,1,0,0,0,1,0,0,1,8,0,0
17103,Arkansas,3/20/20,96,0,0,0,1,0,0,0,1,0,0,1,9,0,0
17180,Arkansas,3/21/20,0,0,0,0,1,0,0,0,1,0,0,1,10,0,0
17257,Arkansas,3/22/20,0,0,0,0,1,0,0,0,1,0,0,1,11,0,0
17334,Arkansas,3/23/20,1,0,0,0,1,0,0,0,1,0,0,1,12,0,0
17411,Arkansas,3/24/20,1,0,0,0,1,0,0,0,1,0,0,1,13,0,0
17488,Arkansas,3/25/20,0,0,0,0,1,0,0,0,1,0,0,1,14,0,0
17565,Arkansas,3/26/20,0,0,0,0,1,0,0,0,1,0,0,1,15,0,0
17642,Arkansas,3/27/20,17,7,0,0,1,0,0,0,1,0,0,1,16,0,0
17719,Arkansas,3/28/20,0,7,0,0,1,0,0,0,1,0,0,1,17,0,0
17796,Arkansas,3/29/20,0,7,0,0,1,0,0,0,1,0,0,1,18,0,0
17873,Arkansas,3/30/20,5,7,0,0,1,0,0,0,1,0,0,1,19,0,0
17950,Arkansas,3/31/20,8,7,0,0,1,0,0,0,1,0,0,1,20,0,0
18027,Arkansas,4/1/20,24,7,0,0,1,0,0,0,1,0,0,1,21,0,0
18104,Arkansas,4/2/20,0,7,0,0,1,0,0,0,1,0,0,1,22,0,0
18181,Arkansas,4/3/20,1,7,0,0,1,0,0,0,1,0,0,1,23,0,0
18258,Arkansas,4/4/20,27,7,0,0,1,0,0,0,1,0,1,1,24,0,0
18335,Arkansas,4/5/20,0,7,0,0,1,0,0,0,1,0,1,1,25,1,0
18412,Arkansas,4/6/20,0,7,0,0,1,0,0,0,1,0,1,1,26,2,0
18489,Arkansas,4/7/20,0,7,0,0,1,0,0,0,1,0,1,1,27,3,0
18566,Arkansas,4/8/20,1,7,0,0,1,0,0,0,1,0,1,1,28,4,0
18643,Arkansas,4/9/20,1,7,0,0,1,0,0,0,1,0,1,1,29,5,0
18720,Arkansas,4/10/20,2,7,0,0,1,0,0,0,1,0,1,1,30,6,0
18797,Arkansas,4/11/20,2,7,0,0,1,0,0,0,1,0,1,1,31,7,0
18874,Arkansas,4/12/20,5,7,0,0,1,0,0,0,1,0,1,1,32,8,0
18951,Arkansas,4/13/20,2,7,0,0,1,0,0,0,1,0,1,1,33,9,0
19028,Arkansas,4/14/20,2,7,0,0,1,0,0,0,1,0,1,1,34,10,0
19105,Arkansas,4/15/20,11,7,0,0,1,0,0,0,1,0,1,1,35,11,0
19182,Arkansas,4/16/20,2,7,0,0,1,0,0,0,1,0,1,1,36,12,0
19259,Arkansas,4/17/20,37,7,0,0,1,0,0,0,1,0,1,1,37,13,0
19336,Arkansas,4/18/20,2,7,0,0,1,0,0,0,1,0,1,1,38,14,0
19413,Arkansas,4/19/20,2,7,0,0,1,0,0,0,1,0,1,1,39,15,0
19490,Arkansas,4/20/20,4,7,0,0,1,0,0,0,1,0,1,1,40,16,0
19567,Arkansas,4/21/20,2,7,0,0,1,0,0,0,1,0,1,1,41,17,0
19644,Arkansas,4/22/20,2,7,0,0,1,0,0,0,1,0,1,1,42,18,0
19721,Arkansas,4/23/20,6,7,0,0,1,0,0,0,1,0,1,1,43,19,0
19798,Arkansas,4/24/20,4,7,0,0,1,0,0,0,1,0,1,1,44,20,0
19875,Arkansas,4/25/20,2,7,0,0,1,0,0,0,1,0,1,1,45,21,0
19952,Arkansas,4/26/20,2,7,0,0,1,0,0,0,1,0,1,1,46,22,0
20029,Arkansas,4/27/20,2,7,0,0,1,0,0,0,1,0,1,1,47,23,0
20106,Arkansas,4/28/20,2,7,0,0,1,0,0,0,1,0,1,1,48,24,0
20183,Arkansas,4/29/20,0,7,0,0,1,0,0,0,1,0,1,1,49,25,0
20260,Arkansas,4/30/20,14,7,0,0,1,0,0,0,1,0,1,1,50,26,0
20337,Arkansas,5/1/20,2,7,0,0,1,0,0,0,1,0,1,1,51,27,0
20414,Arkansas,5/2/20,0,7,0,0,1,0,0,0,1,0,1,1,52,28,0
20491,Arkansas,5/3/20,68,7,0,0,1,0,0,0,1,0,1,1,53,29,0
20568,Arkansas,5/4/20,1,7,0,0,1,0,0,0,1,0,1,1,54,30,0
20645,Arkansas,5/5/20,2,7,0,0,1,0,0,0,1,0,1,1,55,31,0
20722,Arkansas,5/6/20,2,7,0,0,1,0,0,0,1,0,1,1,56,32,0
20799,Arkansas,5/7/20,3,7,0,0,1,0,0,0,1,0,1,1,57,33,0
20876,Arkansas,5/8/20,105,7,0,0,1,0,0,0,1,0,1,1,58,34,0
20953,Arkansas,NA,NA,7,0,0,1,0,0,1,1,0,0,1,NA,NA,0
20954,California,1/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21014,California,1/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21074,California,1/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21134,California,1/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21194,California,1/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21254,California,1/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21314,California,1/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21374,California,1/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21434,California,1/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21494,California,1/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21554,California,2/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21614,California,2/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21674,California,2/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21734,California,2/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21794,California,2/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21854,California,2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21914,California,2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21974,California,2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22034,California,2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22094,California,2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22154,California,2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22214,California,2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22274,California,2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22334,California,2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22394,California,2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22454,California,2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
